# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
238259at7742	Complete	KN463868.1	131465	137657	+	617.7	333	https://www.orthodb.org/v10?query=238259at7742	bifunctional arginine demethylase and lysyl-hydroxylase JMJD6
238417at7742	Complete	KN462708.1	400565	406048	-	507.2	307	https://www.orthodb.org/v10?query=238417at7742	glycosyltransferase 8 domain-containing protein 1
238523at7742	Complete	KN463794.1	762561	774015	+	608.3	343	https://www.orthodb.org/v10?query=238523at7742	sorting nexin-8
238694at7742	Complete	KN462271.1	57633	60632	+	548.5	306	https://www.orthodb.org/v10?query=238694at7742	RNA polymerase I subunit C
238721at7742	Complete	KN465386.1	529756	531815	-	527.5	301	https://www.orthodb.org/v10?query=238721at7742	UDP-glucose 4-epimerase
238829at7742	Missing
238925at7742	Complete	KN465457.1	335341	349669	+	539.0	290	https://www.orthodb.org/v10?query=238925at7742	geranylgeranyl transferase type-2 subunit beta
239094at7742	Complete	KN461059.1	92657	100470	-	493.5	288	https://www.orthodb.org/v10?query=239094at7742	Mesoderm specific transcript
239108at7742	Complete	KN463516.1	20420	34629	+	543.1	423	https://www.orthodb.org/v10?query=239108at7742	prolyl endopeptidase-like
239289at7742	Complete	KN462204.1	14568	18377	-	654.1	400	https://www.orthodb.org/v10?query=239289at7742	N6-adenosine-methyltransferase subunit METTL14
239308at7742	Complete	KN463727.1	5420	12637	+	430.4	324	https://www.orthodb.org/v10?query=239308at7742	tRNA:m(4)X modification enzyme TRM13 homolog
239324at7742	Complete	KN466682.1	92725	118922	-	684.3	362	https://www.orthodb.org/v10?query=239324at7742	Nuclear respiratory factor 1
239338at7742	Complete	KN467362.1	494114	495954	+	977.7	481	https://www.orthodb.org/v10?query=239338at7742	YTH N6-methyladenosine RNA binding protein 3
239444at7742	Complete	KN464072.1	1466737	1472035	+	554.9	310	https://www.orthodb.org/v10?query=239444at7742	phosphotriesterase-related protein
239469at7742	Complete	KN466628.1	427026	429357	-	572.9	289	https://www.orthodb.org/v10?query=239469at7742	translation initiation factor eIF-2B subunit beta
239538at7742	Complete	KN465704.1	77647	78789	-	457.1	278	https://www.orthodb.org/v10?query=239538at7742	dnaJ homolog subfamily C member 28
239559at7742	Complete	KN460356.1	781783	784768	-	659.1	333	https://www.orthodb.org/v10?query=239559at7742	eukaryotic translation initiation factor 3 subunit M
239682at7742	Complete	KN467007.1	549603	551454	+	220.0	181	https://www.orthodb.org/v10?query=239682at7742	28S ribosomal protein S31, mitochondrial
239695at7742	Complete	KN461134.1	139095	165503	+	500.9	327	https://www.orthodb.org/v10?query=239695at7742	gamma-butyrobetaine dioxygenase
239731at7742	Complete	KN464946.1	424683	427661	+	342.3	300	https://www.orthodb.org/v10?query=239731at7742	exonuclease 3'-5' domain-containing protein 1
239747at7742	Missing
239772at7742	Complete	KN463234.1	292561	315487	-	657.6	443	https://www.orthodb.org/v10?query=239772at7742	wiskott-Aldrich syndrome protein family member 1
239783at7742	Complete	KN465676.1	150802	153057	-	635.4	461	https://www.orthodb.org/v10?query=239783at7742	fucose-1-phosphate guanylyltransferase
239989at7742	Complete	KN467683.1	180930	183440	-	599.8	311	https://www.orthodb.org/v10?query=239989at7742	Solute carrier family 35 member B2
240011at7742	Complete	KN465738.1	31415	32872	+	705.2	355	https://www.orthodb.org/v10?query=240011at7742	FIC domain containing
240065at7742	Complete	KN462599.1	44672	51451	-	294.6	302	https://www.orthodb.org/v10?query=240065at7742	E3 ubiquitin-protein ligase RNF8
240075at7742	Complete	KN463687.1	103374	108965	+	476.8	506	https://www.orthodb.org/v10?query=240075at7742	cilia- and flagella-associated protein 99
240294at7742	Complete	KN462416.1	21671	42473	+	448.7	292	https://www.orthodb.org/v10?query=240294at7742	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
240403at7742	Fragmented	JACL01047408.1	9576	15499	-	348.9	227	https://www.orthodb.org/v10?query=240403at7742	AUP1, lipid droplet regulating VLDL assembly factor
240465at7742	Complete	KN463887.1	198204	200947	+	693.4	383	https://www.orthodb.org/v10?query=240465at7742	3-oxoacyl-
240576at7742	Complete	KN461381.1	245889	249966	-	394.6	295	https://www.orthodb.org/v10?query=240576at7742	protein FAM45A
241002at7742	Complete	KN463125.1	1036960	1041723	+	540.1	315	https://www.orthodb.org/v10?query=241002at7742	NADH dehydrogenase 
241207at7742	Complete	KN465145.1	4762	17547	-	442.3	384	https://www.orthodb.org/v10?query=241207at7742	tandem C2 domains nuclear protein
241208at7742	Complete	JACL01042844.1	13153	26285	-	553.7	346	https://www.orthodb.org/v10?query=241208at7742	Zinc finger CCHC-type containing 4
241220at7742	Complete	KN463629.1	12441	20400	-	469.6	352	https://www.orthodb.org/v10?query=241220at7742	thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 2
241288at7742	Complete	KN468093.1	32180	49199	+	432.2	301	https://www.orthodb.org/v10?query=241288at7742	F-box/WD repeat-containing protein 4
241352at7742	Complete	KN463965.1	248425	249486	-	586.9	290	https://www.orthodb.org/v10?query=241352at7742	Purinergic receptor P2Y1
241473at7742	Complete	KN463216.1	14189	18016	-	366.6	248	https://www.orthodb.org/v10?query=241473at7742	Nei like DNA glycosylase 1
241590at7742	Complete	KN463327.1	30185	32645	-	361.8	254	https://www.orthodb.org/v10?query=241590at7742	Methionine adenosyltransferase 2 subunit beta
241887at7742	Complete	KN467290.1	500063	507307	+	428.6	257	https://www.orthodb.org/v10?query=241887at7742	magnesium transporter MRS2 homolog, mitochondrial
241923at7742	Complete	KN463009.1	226306	231674	+	549.5	377	https://www.orthodb.org/v10?query=241923at7742	armadillo repeat-containing protein 6
241953at7742	Complete	KN462977.1	308148	312507	+	425.4	354	https://www.orthodb.org/v10?query=241953at7742	peroxisomal leader peptide-processing protease
242072at7742	Complete	KN467144.1	551436	555754	+	499.2	306	https://www.orthodb.org/v10?query=242072at7742	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon
242369at7742	Complete	KN461501.1	161332	163587	-	480.1	279	https://www.orthodb.org/v10?query=242369at7742	beta-1,4-galactosyltransferase 4
242394at7742	Complete	KN463245.1	255591	263557	+	413.3	286	https://www.orthodb.org/v10?query=242394at7742	PAK1 interacting protein 1
242487at7742	Complete	KN462634.1	72541	78383	+	394.8	318	https://www.orthodb.org/v10?query=242487at7742	tetratricopeptide repeat protein 4
242641at7742	Complete	KN462367.1	2999798	3002818	+	657.3	314	https://www.orthodb.org/v10?query=242641at7742	cyclin-dependent kinase 9
242895at7742	Complete	KN461520.1	625157	632102	+	447.2	349	https://www.orthodb.org/v10?query=242895at7742	single Ig IL-1-related receptor
242951at7742	Complete	KN461405.1	74839	161750	+	559.5	317	https://www.orthodb.org/v10?query=242951at7742	disrupted in renal carcinoma protein 2
242979at7742	Complete	KN465647.1	39788	43263	+	481.4	270	https://www.orthodb.org/v10?query=242979at7742	protein SEC13 homolog
243222at7742	Complete	KN467326.1	45202	83352	-	401.4	257	https://www.orthodb.org/v10?query=243222at7742	probable methyltransferase-like protein 15
243425at7742	Complete	KN468572.1	55172	60553	+	290.6	190	https://www.orthodb.org/v10?query=243425at7742	Chromosome 2 open reading frame 69
243571at7742	Complete	KN462998.1	367099	369333	+	574.8	352	https://www.orthodb.org/v10?query=243571at7742	regulator of chromosome condensation
243575at7742	Complete	KN462467.1	24559	43184	-	608.5	354	https://www.orthodb.org/v10?query=243575at7742	synaptotagmin-12
243611at7742	Complete	KN462912.1	1068116	1073720	-	424.9	315	https://www.orthodb.org/v10?query=243611at7742	methyltransferase-like protein 4
243836at7742	Complete	KN465931.1	52508	77648	+	505.1	315	https://www.orthodb.org/v10?query=243836at7742	Mitochondrial ribosomal protein S9
243851at7742	Complete	KN462621.1	388131	392402	+	583.6	302	https://www.orthodb.org/v10?query=243851at7742	tubulin--tyrosine ligase
243977at7742	Complete	KN464377.1	116958	120769	+	517.6	281	https://www.orthodb.org/v10?query=243977at7742	transmembrane protein 19
244028at7742	Complete	KN460641.1	45974	96490	+	457.0	277	https://www.orthodb.org/v10?query=244028at7742	tRNA dimethylallyltransferase, mitochondrial
244272at7742	Complete	KN466595.1	335166	336440	-	602.9	329	https://www.orthodb.org/v10?query=244272at7742	probable G-protein coupled receptor 19
244439at7742	Complete	KN464903.1	90131	102799	+	357.9	290	https://www.orthodb.org/v10?query=244439at7742	methyltransferase-like protein 22
244702at7742	Complete	KN464463.1	25718	29948	-	398.9	285	https://www.orthodb.org/v10?query=244702at7742	DNA repair protein RAD52 homolog
245053at7742	Complete	KN461902.1	72659	79823	-	418.4	316	https://www.orthodb.org/v10?query=245053at7742	coiled-coil domain-containing protein 51
245056at7742	Fragmented	KN466886.1	1522	5274	-	246.0	175	https://www.orthodb.org/v10?query=245056at7742	Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
245117at7742	Complete	KN463826.1	142574	144963	+	403.1	336	https://www.orthodb.org/v10?query=245117at7742	N-lysine methyltransferase SETD6
245299at7742	Fragmented	KN466026.1	1668	3787	+	151.4	75	https://www.orthodb.org/v10?query=245299at7742	COBW domain-containing protein 1
245433at7742	Complete	KN461358.1	97954	106788	+	481.4	323	https://www.orthodb.org/v10?query=245433at7742	Solute carrier family 38 member 6
245445at7742	Complete	KN462172.1	59295	62574	+	399.8	269	https://www.orthodb.org/v10?query=245445at7742	ELK4, ETS transcription factor
245463at7742	Missing
245482at7742	Complete	JACL01038250.1	35318	40957	-	687.6	500	https://www.orthodb.org/v10?query=245482at7742	POU domain, class 6, transcription factor 1 isoform X1
245611at7742	Complete	KN467346.1	75995	78026	+	556.3	314	https://www.orthodb.org/v10?query=245611at7742	replication factor C subunit 3
245662at7742	Complete	KN462321.1	878744	898750	+	497.6	299	https://www.orthodb.org/v10?query=245662at7742	Peroxisomal biogenesis factor 3
245921at7742	Complete	KN464831.1	11275	15035	+	557.3	292	https://www.orthodb.org/v10?query=245921at7742	mitotic checkpoint protein BUB3
245932at7742	Complete	KN467398.1	115427	117724	+	707.9	418	https://www.orthodb.org/v10?query=245932at7742	myb/SANT-like DNA-binding domain-containing protein 2
246297at7742	Complete	KN464715.1	279746	283492	-	484.2	288	https://www.orthodb.org/v10?query=246297at7742	Solute carrier family 35 member C1
246301at7742	Missing
246371at7742	Complete	KN465646.1	389566	391635	-	416.0	256	https://www.orthodb.org/v10?query=246371at7742	embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein
246595at7742	Complete	KN462891.1	129581	132739	-	252.2	170	https://www.orthodb.org/v10?query=246595at7742	nuclear fragile X mental retardation-interacting protein 1
247398at7742	Complete	KN463457.1	345697	349808	+	432.7	258	https://www.orthodb.org/v10?query=247398at7742	nucleoporin Nup37
247622at7742	Complete	KN464332.1	301136	311321	+	158.4	177	https://www.orthodb.org/v10?query=247622at7742	cytotoxic and regulatory T-cell molecule
248028at7742	Complete	KN461357.1	41289	45011	-	755.6	385	https://www.orthodb.org/v10?query=248028at7742	peptidyl-prolyl cis-trans isomerase-like 4
248163at7742	Complete	KN464956.1	118179	122089	+	496.2	302	https://www.orthodb.org/v10?query=248163at7742	Harbinger transposase derived 1
248280at7742	Complete	KN466258.1	222065	224991	+	610.4	388	https://www.orthodb.org/v10?query=248280at7742	Dol-P-Glc
248515at7742	Complete	KN462005.1	362621	364211	-	237.1	203	https://www.orthodb.org/v10?query=248515at7742	RNA pseudouridylate synthase domain-containing protein 4
248600at7742	Complete	KN465876.1	50176	62688	+	577.0	321	https://www.orthodb.org/v10?query=248600at7742	Lysocardiolipin acyltransferase 1
248682at7742	Complete	KN462367.1	2959302	2962701	+	704.7	341	https://www.orthodb.org/v10?query=248682at7742	TBC1 domain family member 13
248693at7742	Complete	KN462005.1	43957	49156	-	604.8	358	https://www.orthodb.org/v10?query=248693at7742	aminoacylase-1
248762at7742	Complete	KN464155.1	129887	140613	-	562.7	348	https://www.orthodb.org/v10?query=248762at7742	zinc finger MYND domain-containing protein 10
248773at7742	Complete	KN467987.1	117438	120396	+	368.9	275	https://www.orthodb.org/v10?query=248773at7742	B box and SPRY domain-containing protein
249120at7742	Complete	KN462761.1	360517	362796	-	360.5	300	https://www.orthodb.org/v10?query=249120at7742	SKI/DACH domain-containing protein 1
249392at7742	Complete	KN468444.1	60998	63677	-	494.6	308	https://www.orthodb.org/v10?query=249392at7742	Basic leucine zipper nuclear factor 1
249399at7742	Complete	KN464250.1	70254	72775	+	388.8	239	https://www.orthodb.org/v10?query=249399at7742	torsin-3A
249530at7742	Complete	KN461711.1	210754	212566	-	491.3	281	https://www.orthodb.org/v10?query=249530at7742	ester hydrolase C11orf54 homolog
249629at7742	Complete	KN462345.1	37813	55437	+	421.5	273	https://www.orthodb.org/v10?query=249629at7742	GDP-D-glucose phosphorylase 1
249652at7742	Complete	KN464567.1	44213	46896	-	517.2	301	https://www.orthodb.org/v10?query=249652at7742	nucleoporin Nup43
249694at7742	Complete	KN468380.1	347162	352684	-	606.0	329	https://www.orthodb.org/v10?query=249694at7742	exosome complex component RRP45
249853at7742	Complete	KN460890.1	94786	106000	-	508.9	280	https://www.orthodb.org/v10?query=249853at7742	delta-aminolevulinic acid dehydratase
249877at7742	Complete	KN467263.1	16522	23194	-	286.1	242	https://www.orthodb.org/v10?query=249877at7742	DNA fragmentation factor subunit beta
250138at7742	Complete	KN464946.1	63319	67037	+	602.3	371	https://www.orthodb.org/v10?query=250138at7742	leucine-rich repeat protein 1
250198at7742	Complete	KN464676.1	154492	158119	+	549.9	384	https://www.orthodb.org/v10?query=250198at7742	meiosis-specific with OB domain-containing protein
250310at7742	Complete	KN464303.1	28401	31282	-	667.6	323	https://www.orthodb.org/v10?query=250310at7742	26S proteasome non-ATPase regulatory subunit 6
250326at7742	Fragmented	KN464318.1	19281	20016	+	137.3	84	https://www.orthodb.org/v10?query=250326at7742	N-acetylglucosamine kinase
250442at7742	Complete	KN465036.1	172857	174947	+	355.1	290	https://www.orthodb.org/v10?query=250442at7742	Leucine rich repeat containing 28
250963at7742	Complete	KN463815.1	142559	152138	+	658.1	423	https://www.orthodb.org/v10?query=250963at7742	pleckstrin homology domain-containing family D member 1
251278at7742	Complete	KN463424.1	17845	37566	-	365.4	267	https://www.orthodb.org/v10?query=251278at7742	solute carrier family 35 member E1
251459at7742	Complete	KN467743.1	113883	115097	+	575.2	300	https://www.orthodb.org/v10?query=251459at7742	heparan sulfate glucosamine 3-O-sulfotransferase 5
251465at7742	Complete	KN460673.1	74796	77390	-	429.8	250	https://www.orthodb.org/v10?query=251465at7742	COP9 signalosome complex subunit 6
251511at7742	Complete	KN464860.1	771001	775290	-	510.9	327	https://www.orthodb.org/v10?query=251511at7742	serine/threonine-protein kinase DCLK3
251667at7742	Complete	KN463061.1	102205	110077	-	670.1	420	https://www.orthodb.org/v10?query=251667at7742	KAT8 regulatory NSL complex subunit 2 isoform X1
251896at7742	Fragmented	KN465472.1	4810	9092	-	471.2	240	https://www.orthodb.org/v10?query=251896at7742	pyruvate dehydrogenase E1 component subunit beta, mitochondrial
252200at7742	Complete	KN461358.1	1014	4714	-	470.4	276	https://www.orthodb.org/v10?query=252200at7742	dehydrogenase/reductase SDR family member 7
252307at7742	Complete	KN466562.1	199099	204768	+	407.2	272	https://www.orthodb.org/v10?query=252307at7742	tRNA (cytosine(38)-C(5))-methyltransferase
252398at7742	Complete	KN462009.1	140918	144233	+	477.4	356	https://www.orthodb.org/v10?query=252398at7742	nucleolar complex protein 4 homolog
252546at7742	Complete	KN460356.1	837831	874424	-	455.8	308	https://www.orthodb.org/v10?query=252546at7742	elongator complex protein 4
252557at7742	Complete	KN466595.1	61926	64365	+	684.0	548	https://www.orthodb.org/v10?query=252557at7742	GRIP and coiled-coil domain-containing protein 1
252714at7742	Complete	KN463457.1	718754	720959	-	612.4	325	https://www.orthodb.org/v10?query=252714at7742	DNA/RNA-binding protein KIN17
252806at7742	Fragmented	KN465789.1	4541	8981	-	223.9	186	https://www.orthodb.org/v10?query=252806at7742	sequestosome-1 isoform X1
253042at7742	Complete	KN463002.1	38082	43323	-	456.7	288	https://www.orthodb.org/v10?query=253042at7742	mitochondrial ribosome-associated GTPase 2
253119at7742	Complete	KN460358.1	245264	253380	-	453.9	388	https://www.orthodb.org/v10?query=253119at7742	CDK5 regulatory subunit-associated protein 3
253322at7742	Complete	KN463117.1	32620	39157	-	373.6	247	https://www.orthodb.org/v10?query=253322at7742	NADH dehydrogenase 
253625at7742	Missing
253661at7742	Fragmented	KN467698.1	235185	239586	-	298.0	165	https://www.orthodb.org/v10?query=253661at7742	Citrate lyase beta like
253823at7742	Complete	KN468313.1	1226145	1234574	-	612.0	667	https://www.orthodb.org/v10?query=253823at7742	protein moonraker isoform X1
254316at7742	Complete	KN463051.1	41569	61675	+	564.5	362	https://www.orthodb.org/v10?query=254316at7742	protein SHQ1 homolog
254424at7742	Complete	KN464688.1	2329	8457	+	271.5	222	https://www.orthodb.org/v10?query=254424at7742	L-seryl-tRNA(Sec) kinase
