# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
281245at7742	Complete	NC_047149.1	11786365	11788905	-	416.8	252	https://www.orthodb.org/v10?query=281245at7742	lymphokine-activated killer T-cell-originated protein kinase
281413at7742	Complete	NC_047134.1	13889507	13893458	+	444.2	518	https://www.orthodb.org/v10?query=281413at7742	tectonic-2
281421at7742	Complete	NC_047144.1	4534346	4536030	-	487.5	262	https://www.orthodb.org/v10?query=281421at7742	target of rapamycin complex subunit LST8
281526at7742	Complete	NC_047134.1	10550246	10553306	-	459.5	252	https://www.orthodb.org/v10?query=281526at7742	Ubiquitin recognition factor in ER associated degradation 1
281785at7742	Complete	NC_047134.1	29174731	29178221	+	470.3	306	https://www.orthodb.org/v10?query=281785at7742	ElaC ribonuclease Z 1
281807at7742	Complete	NC_047128.1	20039250	20044809	-	522.0	302	https://www.orthodb.org/v10?query=281807at7742	GPN-loop GTPase 1
281858at7742	Complete	NC_047149.1	2415321	2423397	+	420.1	304	https://www.orthodb.org/v10?query=281858at7742	Protein arginine methyltransferase NDUFAF7
281891at7742	Complete	NC_047147.1	23256508	23281398	+	193.3	244	https://www.orthodb.org/v10?query=281891at7742	Mirror-image polydactyly 1
282590at7742	Complete	NC_047146.1	21611172	21626604	-	514.1	298	https://www.orthodb.org/v10?query=282590at7742	Tryptophanyl tRNA synthetase 2, mitochondrial
283060at7742	Complete	NC_047144.1	4608147	4609702	-	413.1	233	https://www.orthodb.org/v10?query=283060at7742	Neuralized E3 ubiquitin protein ligase 2
283441at7742	Complete	NC_047145.1	21762976	21778417	+	449.8	326	https://www.orthodb.org/v10?query=283441at7742	thioredoxin domain-containing protein 5
283449at7742	Complete	NC_047136.1	28388796	28397181	+	361.5	245	https://www.orthodb.org/v10?query=283449at7742	mRNA cap guanine-N7 methyltransferase
283469at7742	Complete	NC_047144.1	13597764	13637902	+	368.5	232	https://www.orthodb.org/v10?query=283469at7742	protoheme IX farnesyltransferase, mitochondrial
283522at7742	Complete	NC_047139.1	22746714	22757383	+	584.2	484	https://www.orthodb.org/v10?query=283522at7742	C2 domain-containing protein 2
283821at7742	Complete	NC_047132.1	20637835	20640811	+	330.2	209	https://www.orthodb.org/v10?query=283821at7742	transcription factor E2F1
283910at7742	Complete	NC_047148.1	18030173	18035281	+	338.9	195	https://www.orthodb.org/v10?query=283910at7742	DTW domain-containing protein 2
284061at7742	Complete	NC_047129.1	6197623	6200060	-	496.8	262	https://www.orthodb.org/v10?query=284061at7742	beta-sarcoglycan
284145at7742	Complete	NC_047134.1	16825058	16828347	+	350.1	241	https://www.orthodb.org/v10?query=284145at7742	coiled-coil domain-containing protein 92
284429at7742	Complete	NC_047141.1	21826419	21847862	-	930.3	999	https://www.orthodb.org/v10?query=284429at7742	protein cordon-bleu
284498at7742	Complete	NC_047133.1	514328	522288	-	334.8	234	https://www.orthodb.org/v10?query=284498at7742	protein rogdi homolog
284527at7742	Complete	NC_047147.1	28648454	28652231	+	437.1	245	https://www.orthodb.org/v10?query=284527at7742	JNK1/MAPK8-associated membrane protein
284651at7742	Complete	NC_047132.1	18829485	18831976	-	605.3	291	https://www.orthodb.org/v10?query=284651at7742	ubiA prenyltransferase domain-containing protein 1
284666at7742	Complete	NC_047140.1	32089429	32093262	-	257.4	176	https://www.orthodb.org/v10?query=284666at7742	Cardiolipin synthase 1
285172at7742	Complete	NC_047126.1	3909211	3910173	-	289.2	235	https://www.orthodb.org/v10?query=285172at7742	rhomboid domain-containing protein 2
285180at7742	Complete	NC_047139.1	22834435	22853117	+	474.2	311	https://www.orthodb.org/v10?query=285180at7742	CXADR, Ig-like cell adhesion molecule
285264at7742	Fragmented	NC_047141.1	23518995	23534558	+	308.7	255	https://www.orthodb.org/v10?query=285264at7742	GPI mannosyltransferase 2
285297at7742	Complete	NC_047132.1	26810438	26812718	-	464.2	249	https://www.orthodb.org/v10?query=285297at7742	ankyrin repeat and SOCS box protein 8
285301at7742	Complete	NC_047126.1	32675581	32682077	+	457.0	224	https://www.orthodb.org/v10?query=285301at7742	S-methyl-5'-thioadenosine phosphorylase
285352at7742	Complete	NC_047148.1	14565448	14567029	-	491.7	277	https://www.orthodb.org/v10?query=285352at7742	solute carrier family 35 member E3
285488at7742	Complete	NC_047146.1	28931161	28983322	-	404.0	264	https://www.orthodb.org/v10?query=285488at7742	lambda-crystallin homolog
285589at7742	Complete	NC_047134.1	11087974	11090836	+	500.4	319	https://www.orthodb.org/v10?query=285589at7742	doublesex- and mab-3-related transcription factor 3
286081at7742	Complete	NC_047134.1	34179958	34181611	-	443.9	237	https://www.orthodb.org/v10?query=286081at7742	4-hydroxybenzoate polyprenyltransferase, mitochondrial
286089at7742	Complete	NC_047134.1	13590564	13595490	+	396.7	255	https://www.orthodb.org/v10?query=286089at7742	Mevalonate kinase
286190at7742	Complete	NC_047142.1	31198475	31205063	-	416.2	238	https://www.orthodb.org/v10?query=286190at7742	Lactamase beta 2
286230at7742	Complete	NC_047135.1	3332822	3340569	+	424.2	238	https://www.orthodb.org/v10?query=286230at7742	tRNA(His) guanylyltransferase
286295at7742	Complete	NC_047128.1	7929354	7932571	+	544.7	257	https://www.orthodb.org/v10?query=286295at7742	26S proteasome non-ATPase regulatory subunit 14
286498at7742	Complete	NC_047148.1	11707807	11717266	+	626.9	593	https://www.orthodb.org/v10?query=286498at7742	decorin
286595at7742	Complete	NC_047128.1	30310007	30312508	+	433.7	244	https://www.orthodb.org/v10?query=286595at7742	zinc finger protein 821 isoform X1
286842at7742	Complete	NC_047148.1	839541	861135	+	479.1	262	https://www.orthodb.org/v10?query=286842at7742	serine-threonine kinase receptor-associated protein
286974at7742	Complete	NC_047135.1	9152403	9162506	+	242.5	281	https://www.orthodb.org/v10?query=286974at7742	coiled-coil domain-containing protein 66
287042at7742	Complete	NC_047140.1	13531021	13577031	+	518.6	303	https://www.orthodb.org/v10?query=287042at7742	Fanconi anemia complementation group L
287059at7742	Complete	NC_047142.1	14805743	14813237	-	340.7	211	https://www.orthodb.org/v10?query=287059at7742	alpha-tocopherol transfer protein
287179at7742	Complete	NC_047126.1	239806	246837	+	439.2	254	https://www.orthodb.org/v10?query=287179at7742	DNA-directed RNA polymerase III subunit RPC6
287310at7742	Complete	NC_047149.1	14359181	14360185	-	582.0	288	https://www.orthodb.org/v10?query=287310at7742	G-protein coupled receptor 6
287339at7742	Complete	NC_047138.1	10944076	10948336	-	502.5	263	https://www.orthodb.org/v10?query=287339at7742	tRNA-dihydrouridine(20a/20b) synthase 
287466at7742	Complete	NC_047128.1	30949906	30953895	+	365.7	247	https://www.orthodb.org/v10?query=287466at7742	Methenyltetrahydrofolate synthetase domain containing
287723at7742	Complete	NC_047146.1	32368194	32377418	-	713.3	373	https://www.orthodb.org/v10?query=287723at7742	CCR4-NOT transcription complex subunit 11
288056at7742	Complete	NC_047134.1	13121662	13123733	-	459.0	278	https://www.orthodb.org/v10?query=288056at7742	probable dimethyladenosine transferase
288175at7742	Complete	NC_047140.1	11173529	11178238	-	371.1	261	https://www.orthodb.org/v10?query=288175at7742	leucine-rich repeat-containing protein 73
288248at7742	Complete	NC_047141.1	18915467	18919491	-	346.4	224	https://www.orthodb.org/v10?query=288248at7742	Ubiquinone biosynthesis O-methyltransferase, mitochondrial
288347at7742	Complete	NC_047141.1	3894687	3899248	+	493.9	267	https://www.orthodb.org/v10?query=288347at7742	glutaredoxin-3
288361at7742	Complete	NC_047149.1	5915789	5919430	-	529.6	327	https://www.orthodb.org/v10?query=288361at7742	pre-mRNA-splicing regulator WTAP
288402at7742	Complete	NC_047144.1	3719905	3722917	+	422.9	321	https://www.orthodb.org/v10?query=288402at7742	ribosomal L1 domain-containing protein 1
288407at7742	Complete	NC_047134.1	34192358	34195135	+	452.5	349	https://www.orthodb.org/v10?query=288407at7742	major facilitator superfamily domain-containing protein 10
288766at7742	Complete	NC_047138.1	32165437	32169053	+	317.5	263	https://www.orthodb.org/v10?query=288766at7742	X-ray repair cross complementing 3
289044at7742	Complete	NC_047144.1	9438542	9440355	-	429.2	243	https://www.orthodb.org/v10?query=289044at7742	methyltransferase-like protein 9
289598at7742	Complete	NC_047145.1	20281069	20286975	+	692.8	505	https://www.orthodb.org/v10?query=289598at7742	nucleoporin p58/p45 isoform X1
289723at7742	Complete	NC_047144.1	11241241	11243507	-	420.2	224	https://www.orthodb.org/v10?query=289723at7742	Pyridoxamine 5'-phosphate oxidase
289878at7742	Complete	NC_047144.1	2709191	2718925	-	489.8	274	https://www.orthodb.org/v10?query=289878at7742	Sideroflexin
290048at7742	Missing
290213at7742	Duplicated	NC_047146.1	18813611	18825556	+	290.9	234	https://www.orthodb.org/v10?query=290213at7742	Nucleoporin NUP53
290213at7742	Duplicated	NC_047146.1	18952698	18966507	-	298.2	234	https://www.orthodb.org/v10?query=290213at7742	Nucleoporin NUP53
290261at7742	Complete	NC_047132.1	22058624	22063083	+	135.9	102	https://www.orthodb.org/v10?query=290261at7742	sushi domain-containing protein 3
290517at7742	Complete	NC_047133.1	23218713	23220424	-	347.0	222	https://www.orthodb.org/v10?query=290517at7742	eukaryotic translation initiation factor 3 subunit G
290523at7742	Complete	NC_047144.1	4428064	4432218	-	477.7	284	https://www.orthodb.org/v10?query=290523at7742	Leucine carboxyl methyltransferase 1
290543at7742	Complete	NC_047139.1	4066571	4158906	-	375.3	213	https://www.orthodb.org/v10?query=290543at7742	PDZ and LIM domain protein 4
290567at7742	Complete	NC_047142.1	12933426	12941336	-	110.4	146	https://www.orthodb.org/v10?query=290567at7742	interleukin-20 receptor subunit beta
290897at7742	Complete	NC_047142.1	24962393	24964534	-	508.2	284	https://www.orthodb.org/v10?query=290897at7742	transcriptional adapter 1
290906at7742	Complete	NC_047149.1	27601131	27609965	-	582.6	377	https://www.orthodb.org/v10?query=290906at7742	DDB1- and CUL4-associated factor 4
291147at7742	Complete	NC_047147.1	16567594	16597885	-	406.9	286	https://www.orthodb.org/v10?query=291147at7742	WD repeat-containing protein 25
291153at7742	Complete	NC_047147.1	1513382	1519564	+	390.2	251	https://www.orthodb.org/v10?query=291153at7742	lipid droplet-associated hydrolase
291229at7742	Complete	NC_047135.1	10196491	10200188	-	518.3	279	https://www.orthodb.org/v10?query=291229at7742	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha
291239at7742	Complete	NC_047140.1	8624885	8631307	+	239.6	244	https://www.orthodb.org/v10?query=291239at7742	protein ZNF365
291289at7742	Complete	NC_047147.1	14146871	14158167	+	227.6	207	https://www.orthodb.org/v10?query=291289at7742	Coiled-coil domain containing 9B
291326at7742	Complete	NC_047141.1	30769781	30794685	-	427.9	227	https://www.orthodb.org/v10?query=291326at7742	Autophagy protein 5
291383at7742	Complete	NC_047141.1	30849094	30851474	-	320.9	178	https://www.orthodb.org/v10?query=291383at7742	ribosomal RNA small subunit methyltransferase NEP1
291391at7742	Complete	NC_047126.1	21739257	21742058	-	562.8	261	https://www.orthodb.org/v10?query=291391at7742	methylsterol monooxygenase 1
291403at7742	Complete	NC_047149.1	10278465	10281221	+	268.2	191	https://www.orthodb.org/v10?query=291403at7742	NUS1 dehydrodolichyl diphosphate synthase subunit
291464at7742	Complete	NC_047145.1	24577567	24582538	-	255.9	200	https://www.orthodb.org/v10?query=291464at7742	X-ray repair cross complementing 2
291589at7742	Complete	NC_047134.1	12465973	12468946	+	353.5	273	https://www.orthodb.org/v10?query=291589at7742	cyclin-H
291607at7742	Complete	NC_047133.1	5154342	5158277	-	357.8	233	https://www.orthodb.org/v10?query=291607at7742	Nudix hydrolase 9
291702at7742	Complete	NC_047146.1	20921441	20929659	+	399.3	276	https://www.orthodb.org/v10?query=291702at7742	growth/differentiation factor 3
291768at7742	Complete	NC_047138.1	9045872	9049122	+	313.7	252	https://www.orthodb.org/v10?query=291768at7742	uncharacterized protein C19orf47 homolog isoform X1
291774at7742	Complete	NC_047128.1	14003614	14032818	-	512.1	349	https://www.orthodb.org/v10?query=291774at7742	solute carrier family 22 member 18
291801at7742	Complete	NC_047135.1	30484561	30488574	-	413.6	366	https://www.orthodb.org/v10?query=291801at7742	nucleotide exchange factor SIL1
291807at7742	Missing
292028at7742	Complete	NC_047134.1	25547362	25552995	-	366.3	235	https://www.orthodb.org/v10?query=292028at7742	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
292271at7742	Complete	NC_047129.1	22325995	22352696	+	486.4	300	https://www.orthodb.org/v10?query=292271at7742	DAZ-associated protein 1
292437at7742	Complete	NC_047146.1	8234601	8237636	-	324.9	224	https://www.orthodb.org/v10?query=292437at7742	Ribonuclease H2 subunit B
292556at7742	Complete	NC_047133.1	23665217	23668082	-	156.3	185	https://www.orthodb.org/v10?query=292556at7742	DSN1 homolog, MIS12 kinetochore complex component
292857at7742	Complete	NC_047142.1	13268760	13279980	+	406.4	261	https://www.orthodb.org/v10?query=292857at7742	Nicotinamide nucleotide adenylyltransferase 2
293073at7742	Complete	NC_047148.1	17203100	17204996	-	409.9	252	https://www.orthodb.org/v10?query=293073at7742	nudC domain-containing protein 3
293076at7742	Complete	NC_047132.1	21857833	21861029	-	402.1	281	https://www.orthodb.org/v10?query=293076at7742	OTU domain-containing protein 3
293276at7742	Complete	NC_047144.1	5909871	5911516	+	420.2	242	https://www.orthodb.org/v10?query=293276at7742	N-acetylglucosamine-1-phosphotransferase subunit gamma
293313at7742	Complete	NC_047135.1	16460155	16479131	-	385.4	292	https://www.orthodb.org/v10?query=293313at7742	Ketohexokinase
293487at7742	Complete	NC_047149.1	17818637	17822543	-	536.6	299	https://www.orthodb.org/v10?query=293487at7742	solute carrier family 35 member F6
293554at7742	Complete	NC_047148.1	10884657	10891011	-	484.2	356	https://www.orthodb.org/v10?query=293554at7742	methyltransferase-like protein 25
293643at7742	Complete	NC_047147.1	23222292	23227895	-	405.9	229	https://www.orthodb.org/v10?query=293643at7742	dnaJ homolog subfamily C member 27
293668at7742	Complete	NC_047135.1	34317013	34332752	-	494.5	257	https://www.orthodb.org/v10?query=293668at7742	endoplasmic reticulum-Golgi intermediate compartment protein 1
293704at7742	Complete	NC_047147.1	3209303	3369479	+	384.1	223	https://www.orthodb.org/v10?query=293704at7742	Solute carrier family 25 member 21
293720at7742	Complete	NC_047137.1	5520117	5523168	+	520.9	259	https://www.orthodb.org/v10?query=293720at7742	crk-like protein
293761at7742	Complete	NC_047149.1	11436451	11444908	-	439.7	263	https://www.orthodb.org/v10?query=293761at7742	ribosome production factor 2 homolog
293860at7742	Complete	NC_047134.1	15349575	15351027	+	385.7	265	https://www.orthodb.org/v10?query=293860at7742	probable cytosolic iron-sulfur protein assembly protein CIAO1
294047at7742	Complete	NC_047148.1	19664780	19670448	+	497.4	267	https://www.orthodb.org/v10?query=294047at7742	putative methyltransferase C9orf114 homolog
294082at7742	Complete	NC_047129.1	12588704	12594825	-	833.9	550	https://www.orthodb.org/v10?query=294082at7742	nexilin isoform X1
294328at7742	Complete	NC_047135.1	30230820	30232316	-	267.0	186	https://www.orthodb.org/v10?query=294328at7742	DND microRNA-mediated repression inhibitor 1
294332at7742	Complete	NC_047144.1	415278	429915	-	416.8	279	https://www.orthodb.org/v10?query=294332at7742	Activating signal cointegrator 1 complex subunit 1
294443at7742	Complete	NC_047136.1	7315521	7318933	+	614.9	298	https://www.orthodb.org/v10?query=294443at7742	cysteine and histidine-rich protein 1
294646at7742	Complete	NC_047126.1	1684331	1721715	-	310.1	193	https://www.orthodb.org/v10?query=294646at7742	syntaxin-8
294706at7742	Complete	NC_047133.1	27333653	27335921	+	343.0	225	https://www.orthodb.org/v10?query=294706at7742	Aminoacyl tRNA synthetase complex interacting multifunctional protein 2
294990at7742	Complete	NC_047132.1	12544696	12551871	-	256.2	172	https://www.orthodb.org/v10?query=294990at7742	proline synthase co-transcribed bacterial homolog protein
295101at7742	Complete	NC_047143.1	20087136	20089565	+	389.7	234	https://www.orthodb.org/v10?query=295101at7742	tRNA methyltransferase 10 homolog B isoform X1
295275at7742	Complete	NC_047134.1	27393430	27406302	-	416.4	317	https://www.orthodb.org/v10?query=295275at7742	recQ-mediated genome instability protein 1
295613at7742	Complete	NC_047141.1	26912224	26914210	-	308.7	211	https://www.orthodb.org/v10?query=295613at7742	claudin-12
295741at7742	Complete	NC_047126.1	16257387	16260011	+	415.6	308	https://www.orthodb.org/v10?query=295741at7742	pre-mRNA-splicing factor CWC25 homolog
295790at7742	Complete	NC_047146.1	4568827	4575968	-	451.9	224	https://www.orthodb.org/v10?query=295790at7742	tumor necrosis factor-inducible gene 6 protein
295973at7742	Complete	NC_047126.1	28112586	28126163	+	433.1	256	https://www.orthodb.org/v10?query=295973at7742	zinc finger protein 330
296065at7742	Missing
296225at7742	Complete	NC_047129.1	12614168	12616927	-	710.6	351	https://www.orthodb.org/v10?query=296225at7742	oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial
296592at7742	Complete	NC_047144.1	9441638	9444873	+	552.8	324	https://www.orthodb.org/v10?query=296592at7742	galactokinase
